FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
201207,7,0,1006632,401316,"D","07/07/2012 00:00:00",50,"M","Heavy Equipment/Construction",201207
201207,7,0,1006684,404671,"D","07/07/2012 00:00:00",28,"F","Vehicle/Towed Trailer",201207
201207,8,0,1006686,404748,"D","07/08/2012 00:00:00",15,"M","In Water",201207
201207,6,0,18245,381394,"D","07/06/2012 00:00:00",54,"M","Outside/Open Areas",201207
201207,1,0,18291,382513,"D","07/01/2012 00:00:00",,"M","Vehicle/Towed Trailer",201207
201207,1,0,18292,382513,"D","07/01/2012 00:00:00",,"F","Vehicle/Towed Trailer",201207
201207,1,0,18251,382533,"D","07/01/2012 00:00:00",77,"M","Other",201207
201207,15,0,18266,383393,"D","07/15/2012 00:00:00",26,"M","Under Tree",201207
201210,29,0,19743,421590,"I","10/29/2012 00:00:00",39,"M","Outside/Open Areas",201210
201210,29,0,19888,421617,"D","10/29/2012 00:00:00",52,"F","Outside/Open Areas",201210
201205,29,0,18252,382714,"D","05/29/2012 00:00:00",87,"M","Outside/Open Areas",201205
201205,16,0,18260,382725,"I","05/16/2012 00:00:00",65,"M","Permanent Home",201205
201201,17,0,17527,357198,"D","01/17/2012 00:00:00",95,"M","Outside/Open Areas",201201
201201,21,0,17451,358004,"I","01/21/2012 00:00:00",,"","Vehicle/Towed Trailer",201201
201201,22,0,17468,358634,"D","01/22/2012 00:00:00",28,"M","Outside/Open Areas",201201
201201,25,0,17481,359050,"I","01/25/2012 00:00:00",36,"M","Vehicle/Towed Trailer",201201
201201,25,0,17482,359051,"I","01/25/2012 00:00:00",36,"M","Vehicle/Towed Trailer",201201
201201,2,0,17485,359356,"D","01/02/2012 00:00:00",26,"M","In Water",201201
201201,6,0,17531,359763,"D","01/06/2012 00:00:00",20,"M","Outside/Open Areas",201201
201201,21,0,17503,360218,"I","01/21/2012 00:00:00",52,"M","Outside/Open Areas",201201
201201,21,0,17501,360231,"I","01/21/2012 00:00:00",21,"F","Vehicle/Towed Trailer",201201
201201,21,0,17502,360231,"I","01/21/2012 00:00:00",22,"F","Vehicle/Towed Trailer",201201
201201,22,0,17500,360274,"I","01/22/2012 00:00:00",59,"M","Vehicle/Towed Trailer",201201
201201,20,0,17510,360919,"I","01/20/2012 00:00:00",67,"M","Vehicle/Towed Trailer",201201
201201,19,0,17567,361916,"D","01/19/2012 00:00:00",61,"M","Under Tree",201201
201201,28,0,17560,362794,"D","01/28/2012 00:00:00",24,"M","Outside/Open Areas",201201
201201,19,0,17716,363176,"D","01/19/2012 00:00:00",93,"F","Permanent Home",201201
201201,12,0,17558,363239,"I","01/12/2012 00:00:00",18,"F","Vehicle/Towed Trailer",201201
201201,23,0,17585,363558,"D","01/23/2012 00:00:00",81,"M","Mobile/Trailer Home",201201
201201,23,0,17586,364295,"D","01/23/2012 00:00:00",16,"F","Permanent Home",201201
201201,21,0,17745,367765,"D","01/21/2012 00:00:00",,"M","Camping",201201
201202,1,0,17388,355788,"I","02/01/2012 00:00:00",20,"M","Outside/Open Areas",201202
201202,4,0,17508,355955,"I","02/04/2012 00:00:00",85,"M","Outside/Open Areas",201202
201202,11,0,17427,356993,"I","02/11/2012 00:00:00",,"F","Vehicle/Towed Trailer",201202
201202,20,0,17748,357844,"D","02/20/2012 00:00:00",51,"F","Mobile/Trailer Home",201202
201202,2,0,17569,358599,"I","02/02/2012 00:00:00",25,"M","Vehicle/Towed Trailer",201202
201202,22,0,17479,358926,"D","02/22/2012 00:00:00",,"M","Outside/Open Areas",201202
201202,28,0,17484,359087,"D","02/28/2012 00:00:00",53,"M","Permanent Home",201202
201203,7,0,17733,359691,"D","03/07/2012 00:00:00",70,"M","Permanent Home",201202
201202,29,0,17734,359691,"D","02/29/2012 00:00:00",50,"M","Permanent Home",201202
201202,29,0,17735,359691,"D","02/29/2012 00:00:00",22,"F","Permanent Home",201202
201202,29,0,17736,359691,"D","02/29/2012 00:00:00",75,"F","Permanent Home",201202
201202,29,0,17737,359691,"D","02/29/2012 00:00:00",61,"F","Permanent Home",201202
201210,29,0,1007244,421664,"D","10/29/2012 00:00:00",69,"M","Vehicle/Towed Trailer",201210
201210,29,0,1007243,421666,"D","10/29/2012 00:00:00",46,"M","Outside/Open Areas",201210
201212,2,0,1007186,422479,"I","12/02/2012 00:00:00",41,"M","Vehicle/Towed Trailer",201212
201212,14,0,1007220,423354,"D","12/14/2012 00:00:00",,"M","Vehicle/Towed Trailer",201212
201202,29,0,17738,359691,"D","02/29/2012 00:00:00",64,"M","Permanent Home",201202
201202,29,0,17739,359691,"D","02/29/2012 00:00:00",74,"F","Permanent Home",201202
201202,29,0,17740,359709,"D","02/29/2012 00:00:00",50,"M","Mobile/Trailer Home",201202
201202,1,0,17598,361122,"D","02/01/2012 00:00:00",52,"F","Outside/Open Areas",201202
201202,27,0,17552,361137,"D","02/27/2012 00:00:00",35,"M","Outside/Open Areas",201202
201202,25,0,17578,362534,"I","02/25/2012 00:00:00",,"M","Vehicle/Towed Trailer",201202
201202,25,0,17579,362534,"I","02/25/2012 00:00:00",,"F","Vehicle/Towed Trailer",201202
201202,25,0,17580,362534,"I","02/25/2012 00:00:00",70,"M","Vehicle/Towed Trailer",201202
201202,29,0,17709,363341,"D","02/29/2012 00:00:00",70,"M","Mobile/Trailer Home",201202
201202,28,0,17712,364186,"D","02/28/2012 00:00:00",42,"F","Mobile/Trailer Home",201202
201202,5,0,17705,365877,"D","02/05/2012 00:00:00",34,"M","Outside/Open Areas",201202
201202,23,0,17706,365938,"D","02/23/2012 00:00:00",24,"M","Outside/Open Areas",201202
201202,24,0,17649,366634,"D","02/24/2012 00:00:00",,"M","In Water",201202
201202,19,0,17693,366706,"D","02/19/2012 00:00:00",,"","Outside/Open Areas",201202
201202,19,0,17694,366707,"D","02/19/2012 00:00:00",,"M","Outside/Open Areas",201202
201202,19,0,17695,366707,"D","02/19/2012 00:00:00",,"M","Outside/Open Areas",201202
201202,19,0,17696,366707,"D","02/19/2012 00:00:00",,"M","Outside/Open Areas",201202
201206,26,0,18365,390432,"D","06/26/2012 00:00:00",42,"M","Outside/Open Areas",201206
201206,8,0,18525,390571,"D","06/08/2012 00:00:00",51,"M","Boating",201206
201206,4,0,18376,390929,"D","06/04/2012 00:00:00",43,"M","In Water",201206
201206,29,0,18445,391359,"D","06/29/2012 00:00:00",70,"F","Permanent Structure",201206
201206,10,0,18403,392165,"D","06/10/2012 00:00:00",24,"M","Outside/Open Areas",201206
201206,14,0,18402,392173,"D","06/14/2012 00:00:00",28,"M","In Water",201206
201206,29,0,18500,393344,"I","06/29/2012 00:00:00",,"","Vehicle/Towed Trailer",201206
201206,30,0,18519,393653,"D","06/30/2012 00:00:00",2,"M","Camping",201206
201206,30,0,18520,393653,"D","06/30/2012 00:00:00",7,"M","Camping",201206
201207,6,0,18493,394064,"I","07/06/2012 00:00:00",69,"M","Mobile/Trailer Home",201206
201206,29,0,18478,394491,"D","06/29/2012 00:00:00",90,"F","Permanent Home",201206
201206,18,0,18431,394630,"D","06/18/2012 00:00:00",31,"M","In Water",201206
201206,25,0,18432,394637,"D","06/25/2012 00:00:00",39,"M","Outside/Open Areas",201206
201207,1,0,18497,394847,"I","07/01/2012 00:00:00",71,"F","Permanent Home",201206
201207,1,0,18496,394851,"I","07/01/2012 00:00:00",38,"M","Outside/Open Areas",201206
201207,1,0,18498,394941,"I","07/01/2012 00:00:00",65,"M","Outside/Open Areas",201206
201206,24,0,18602,395017,"D","06/24/2012 00:00:00",71,"M","In Water",201206
201207,2,0,18501,395146,"D","07/02/2012 00:00:00",54,"M","Vehicle/Towed Trailer",201206
201206,27,0,18466,395367,"D","06/27/2012 00:00:00",41,"F","In Water",201206
201206,24,0,18474,395426,"D","06/24/2012 00:00:00",23,"F","Vehicle/Towed Trailer",201206
201206,26,0,18508,395479,"D","06/26/2012 00:00:00",60,"M","Vehicle/Towed Trailer",201206
201206,30,0,18516,396410,"D","06/30/2012 00:00:00",48,"M","Boating",201206
201206,24,0,18526,397105,"D","06/24/2012 00:00:00",64,"M","Permanent Home",201206
201206,30,0,18569,399447,"D","06/30/2012 00:00:00",80,"M","Permanent Home",201206
201206,30,0,18570,399447,"D","06/30/2012 00:00:00",74,"F","Permanent Home",201206
201206,24,0,18571,399631,"D","06/24/2012 00:00:00",,"M","In Water",201206
201205,6,0,17883,370444,"I","05/06/2012 00:00:00",39,"M","Permanent Home",201205
201205,6,0,17884,370444,"I","05/06/2012 00:00:00",47,"M","Permanent Home",201205
201205,4,0,18141,372583,"D","05/04/2012 00:00:00",74,"F","Vehicle/Towed Trailer",201205
201205,19,0,18147,372666,"D","05/19/2012 00:00:00",23,"F","Outside/Open Areas",201205
201205,21,0,18148,372667,"D","05/21/2012 00:00:00",35,"F","Outside/Open Areas",201205
201205,27,0,18069,373389,"D","05/27/2012 00:00:00",3,"M","Outside/Open Areas",201205
201205,29,0,18123,373911,"D","05/29/2012 00:00:00",51,"M","Vehicle/Towed Trailer",201205
201205,26,0,18132,374032,"D","05/26/2012 00:00:00",2,"M","Outside/Open Areas",201205
201205,28,0,18155,374622,"D","05/28/2012 00:00:00",19,"M","In Water",201205
201205,28,0,18255,382794,"D","05/28/2012 00:00:00",81,"M","Permanent Home",201205
201205,27,0,18256,382807,"D","05/27/2012 00:00:00",17,"M","In Water",201205
201205,29,0,18257,382819,"D","05/29/2012 00:00:00",24,"M","In Water",201205
201205,6,0,18261,383296,"D","05/06/2012 00:00:00",29,"M","In Water",201205
201212,21,0,1007197,423421,"I","12/21/2012 00:00:00",58,"M","Vehicle/Towed Trailer",201212
201212,21,0,1007198,423421,"I","12/21/2012 00:00:00",56,"F","Vehicle/Towed Trailer",201212
201212,22,0,1007203,424829,"D","12/22/2012 00:00:00",60,"M","Mobile/Trailer Home",201212
201212,20,0,1007212,424865,"I","12/20/2012 00:00:00",67,"F","Vehicle/Towed Trailer",201212
201205,6,0,18263,383320,"D","05/06/2012 00:00:00",,"M","In Water",201205
201205,13,0,18301,384797,"D","05/13/2012 00:00:00",53,"M","In Water",201205
201205,1,0,18296,385566,"D","05/01/2012 00:00:00",21,"M","Vehicle/Towed Trailer",201205
201205,23,0,18307,386073,"D","05/23/2012 00:00:00",80,"M","Outside/Open Areas",201205
201205,3,0,18306,386165,"D","05/03/2012 00:00:00",72,"M","Under Tree",201205
201202,24,0,17713,367448,"I","02/24/2012 00:00:00",88,"M","Outside/Open Areas",201202
201202,24,0,17715,367516,"I","02/24/2012 00:00:00",47,"M","Vehicle/Towed Trailer",201202
201202,24,0,17743,367636,"D","02/24/2012 00:00:00",61,"M","Outside/Open Areas",201202
201202,28,0,17744,367638,"D","02/28/2012 00:00:00",43,"M","Outside/Open Areas",201202
201202,27,0,17756,369184,"D","02/27/2012 00:00:00",81,"M","Outside/Open Areas",201202
201202,16,0,17810,369801,"D","02/16/2012 00:00:00",37,"M","Outside/Open Areas",201202
201207,2,0,1006884,405016,"D","07/02/2012 00:00:00",84,"F","Permanent Home",201207
201207,2,0,1006886,405016,"D","07/02/2012 00:00:00",72,"M","Permanent Home",201207
201207,30,0,1006818,405075,"D","07/30/2012 00:00:00",52,"M","Permanent Home",201207
201207,1,0,1006828,405184,"D","07/01/2012 00:00:00",76,"F","Outside/Open Areas",201207
201207,18,0,1006835,405620,"I","07/18/2012 00:00:00",71,"M","Other",201207
201207,1,0,18577,399771,"D","07/01/2012 00:00:00",83,"F","Permanent Home",201207
201207,5,0,18578,399771,"D","07/05/2012 00:00:00",84,"F","Permanent Home",201207
201207,7,0,1006653,403655,"I","07/07/2012 00:00:00",8,"M","In Water",201207
201207,7,0,1006659,403704,"D","07/07/2012 00:00:00",86,"M","Permanent Home",201207
201207,9,0,1006661,403704,"D","07/09/2012 00:00:00",90,"M","Permanent Home",201207
201207,9,0,1006663,403704,"D","07/09/2012 00:00:00",90,"F","Permanent Home",201207
201207,6,0,1006665,403711,"D","07/06/2012 00:00:00",62,"M","Permanent Home",201207
201207,6,0,1006667,403711,"D","07/06/2012 00:00:00",53,"M","Permanent Home",201207
201207,8,0,1006669,403711,"D","07/08/2012 00:00:00",80,"F","Permanent Home",201207
201207,11,0,1006671,403711,"D","07/11/2012 00:00:00",78,"F","Permanent Home",201207
201207,12,0,1006673,403711,"D","07/12/2012 00:00:00",58,"M","Permanent Home",201207
201207,18,0,1006820,403712,"D","07/18/2012 00:00:00",77,"M","Permanent Home",201207
201207,27,0,1006675,403713,"D","07/27/2012 00:00:00",51,"M","Permanent Home",201207
201207,26,0,1006826,403775,"I","07/26/2012 00:00:00",61,"M","Outside/Open Areas",201207
201207,4,0,1006745,404050,"D","07/04/2012 00:00:00",56,"M","Permanent Home",201207
201207,5,0,1006747,404050,"D","07/05/2012 00:00:00",48,"M","Permanent Home",201207
201207,5,0,1006749,404050,"D","07/05/2012 00:00:00",61,"F","Permanent Home",201207
201207,5,0,1006750,404050,"D","07/05/2012 00:00:00",59,"M","Permanent Home",201207
201207,5,0,1006751,404050,"D","07/05/2012 00:00:00",91,"F","Permanent Home",201207
201207,5,0,1006753,404050,"D","07/05/2012 00:00:00",58,"M","Permanent Home",201207
201207,6,0,1006755,404050,"D","07/06/2012 00:00:00",65,"F","Permanent Home",201207
201207,6,0,1006757,404050,"D","07/06/2012 00:00:00",53,"M","Permanent Home",201207
201207,6,0,1006760,404050,"D","07/06/2012 00:00:00",46,"F","Permanent Home",201207
201207,7,0,1006762,404050,"D","07/07/2012 00:00:00",100,"F","Permanent Home",201207
201207,7,0,1006764,404050,"D","07/07/2012 00:00:00",89,"F","Permanent Home",201207
201207,7,0,1006765,404050,"D","07/07/2012 00:00:00",56,"F","Permanent Home",201207
201207,7,0,1006767,404050,"D","07/07/2012 00:00:00",53,"F","Permanent Home",201207
201207,7,0,1006769,404050,"D","07/07/2012 00:00:00",79,"F","Permanent Home",201207
201207,7,0,1006771,404050,"D","07/07/2012 00:00:00",81,"M","Permanent Home",201207
201207,7,0,1006772,404050,"D","07/07/2012 00:00:00",48,"M","Permanent Home",201207
201207,8,0,1006774,404050,"D","07/08/2012 00:00:00",55,"M","Permanent Home",201207
201207,9,0,1006776,404050,"D","07/09/2012 00:00:00",79,"F","Permanent Home",201207
201207,10,0,1006778,404050,"D","07/10/2012 00:00:00",70,"M","Permanent Home",201207
201207,10,0,1006780,404050,"D","07/10/2012 00:00:00",57,"M","Permanent Home",201207
201207,10,0,1006782,404050,"D","07/10/2012 00:00:00",73,"M","Permanent Home",201207
201207,11,0,1006784,404050,"D","07/11/2012 00:00:00",68,"M","Permanent Home",201207
201207,4,0,1006786,404050,"I","07/04/2012 00:00:00",69,"M","Vehicle/Towed Trailer",201207
201207,4,0,1006788,404050,"I","07/04/2012 00:00:00",70,"F","Vehicle/Towed Trailer",201207
201207,18,0,1006812,404138,"D","07/18/2012 00:00:00",50,"M","Permanent Home",201207
201207,18,0,1006814,404138,"D","07/18/2012 00:00:00",69,"F","Permanent Home",201207
201207,18,0,1006816,404138,"D","07/18/2012 00:00:00",60,"M","Permanent Home",201207
201207,25,0,1006810,404139,"D","07/25/2012 00:00:00",64,"M","Permanent Home",201207
201207,1,0,1006843,405932,"I","07/01/2012 00:00:00",46,"M","Golfing",201207
201207,5,0,1006861,406187,"D","07/05/2012 00:00:00",35,"M","Vehicle/Towed Trailer",201207
201212,22,0,1007196,424912,"D","12/22/2012 00:00:00",53,"M","Outside/Open Areas",201212
201212,16,0,1007213,424964,"I","12/16/2012 00:00:00",,"M","Vehicle/Towed Trailer",201212
201212,22,0,1007200,426053,"I","12/22/2012 00:00:00",50,"M","Vehicle/Towed Trailer",201212
201212,24,0,1007204,426142,"D","12/24/2012 00:00:00",49,"M","Outside/Open Areas",201212
201212,28,0,1007205,426219,"D","12/28/2012 00:00:00",37,"M","In Water",201212
201212,28,0,1007206,426219,"D","12/28/2012 00:00:00",9,"M","In Water",201212
201212,26,0,1007207,426291,"I","12/26/2012 00:00:00",35,"F","Vehicle/Towed Trailer",201212
201212,25,0,1007209,426364,"D","12/25/2012 00:00:00",,"M","Permanent Home",201212
201212,26,0,1007210,426371,"D","12/26/2012 00:00:00",60,"M","Outside/Open Areas",201212
201210,29,0,1007252,420534,"D","10/29/2012 00:00:00",67,"M","Permanent Home",201210
201210,29,0,1007253,420534,"D","10/29/2012 00:00:00",51,"M","Permanent Home",201210
201210,29,0,1007255,420534,"D","10/29/2012 00:00:00",53,"M","Permanent Home",201210
201210,29,0,1007257,420534,"D","10/29/2012 00:00:00",64,"M","Permanent Home",201210
201210,29,0,1007265,421109,"D","10/29/2012 00:00:00",51,"M","Outside/Open Areas",201210
201210,29,0,1007264,421109,"D","10/29/2012 00:00:00",87,"M","Permanent Home",201210
201210,29,0,1007266,421109,"D","10/29/2012 00:00:00",90,"F","Permanent Home",201210
201210,29,0,1007260,421130,"D","10/29/2012 00:00:00",57,"M","Permanent Home",201210
201203,2,0,18117,369474,"D","03/02/2012 00:00:00",79,"M","Permanent Structure",201203
201203,2,0,18118,369474,"D","03/02/2012 00:00:00",73,"F","Permanent Structure",201203
201203,2,0,18115,369474,"D","03/02/2012 00:00:00",25,"M","Vehicle/Towed Trailer",201203
201203,2,0,18116,369474,"D","03/02/2012 00:00:00",43,"F","Vehicle/Towed Trailer",201203
201203,2,0,18120,370174,"D","03/02/2012 00:00:00",99,"F","Mobile/Trailer Home",201203
201203,23,0,17929,371334,"D","03/23/2012 00:00:00",49,"M","Vehicle/Towed Trailer",201203
201203,23,0,17930,371334,"D","03/23/2012 00:00:00",60,"F","Vehicle/Towed Trailer",201203
201203,26,0,17976,372236,"D","03/26/2012 00:00:00",76,"F","Outside/Open Areas",201203
201203,26,0,17975,372236,"D","03/26/2012 00:00:00",77,"M","Permanent Home",201203
201203,26,0,17977,372236,"D","03/26/2012 00:00:00",51,"F","Permanent Home",201203
201203,31,0,18003,372428,"D","03/31/2012 00:00:00",16,"M","In Water",201203
201203,5,0,18125,372841,"I","03/05/2012 00:00:00",34,"M","Vehicle/Towed Trailer",201203
201203,16,0,18061,373226,"D","03/16/2012 00:00:00",57,"M","Vehicle/Towed Trailer",201203
201203,13,0,18062,373228,"D","03/13/2012 00:00:00",21,"M","Vehicle/Towed Trailer",201203
201203,18,0,18063,373229,"D","03/18/2012 00:00:00",35,"M","Vehicle/Towed Trailer",201203
201203,15,0,18064,373231,"D","03/15/2012 00:00:00",18,"M","Outside/Open Areas",201203
201203,21,0,18104,373414,"D","03/21/2012 00:00:00",75,"M","Vehicle/Towed Trailer",201203
201203,30,0,18121,373886,"D","03/30/2012 00:00:00",12,"M","Under Tree",201203
201203,2,0,18129,374012,"D","03/02/2012 00:00:00",75,"M","Permanent Home",201203
201201,3,0,17185,353213,"I","01/03/2012 00:00:00",81,"M","Outside/Open Areas",201201
201201,16,0,17272,354155,"D","01/16/2012 00:00:00",58,"M","In Water",201201
201201,11,0,17291,354429,"I","01/11/2012 00:00:00",62,"M","Vehicle/Towed Trailer",201201
201201,12,0,17398,354444,"I","01/12/2012 00:00:00",,"M","Outside/Open Areas",201201
201201,2,0,17395,356071,"I","01/02/2012 00:00:00",24,"M","Vehicle/Towed Trailer",201201
201201,13,0,17396,356081,"I","01/13/2012 00:00:00",62,"M","Permanent Home",201201
201201,12,0,17391,356084,"I","01/12/2012 00:00:00",56,"M","Vehicle/Towed Trailer",201201
201201,12,0,17405,356085,"I","01/12/2012 00:00:00",34,"M","Vehicle/Towed Trailer",201201
201201,12,0,17459,356180,"I","01/12/2012 00:00:00",46,"F","Vehicle/Towed Trailer",201201
201201,12,0,17399,356278,"I","01/12/2012 00:00:00",,"M","Outside/Open Areas",201201
201201,12,0,17400,356279,"I","01/12/2012 00:00:00",,"M","Outside/Open Areas",201201
201201,29,0,17511,356780,"I","01/29/2012 00:00:00",,"","Vehicle/Towed Trailer",201201
201201,29,0,17512,356780,"I","01/29/2012 00:00:00",,"","Vehicle/Towed Trailer",201201
201201,29,0,17513,356780,"I","01/29/2012 00:00:00",,"M","Vehicle/Towed Trailer",201201
201201,29,0,17514,356780,"I","01/29/2012 00:00:00",,"M","Vehicle/Towed Trailer",201201
201201,29,0,17515,356780,"I","01/29/2012 00:00:00",,"F","Vehicle/Towed Trailer",201201
201201,29,0,17516,356780,"I","01/29/2012 00:00:00",,"F","Vehicle/Towed Trailer",201201
201201,29,0,17517,356780,"I","01/29/2012 00:00:00",,"","Vehicle/Towed Trailer",201201
201201,29,0,17518,356780,"I","01/29/2012 00:00:00",27,"F","Vehicle/Towed Trailer",201201
201201,29,0,17519,356780,"I","01/29/2012 00:00:00",26,"M","Vehicle/Towed Trailer",201201
201201,29,0,17520,356780,"I","01/29/2012 00:00:00",,"","Vehicle/Towed Trailer",201201
201201,29,0,17521,356780,"I","01/29/2012 00:00:00",,"","Vehicle/Towed Trailer",201201
201210,29,0,1007261,421130,"D","10/29/2012 00:00:00",90,"M","Permanent Home",201210
201210,31,0,1007262,421130,"D","10/31/2012 00:00:00",59,"M","Permanent Home",201210
201210,31,0,1007263,421130,"D","10/31/2012 00:00:00",84,"F","Permanent Home",201210
201207,5,0,18579,399771,"D","07/05/2012 00:00:00",76,"F","Permanent Home",201207
201207,6,0,18580,399771,"D","07/06/2012 00:00:00",75,"F","Permanent Home",201207
201207,6,0,18581,399771,"D","07/06/2012 00:00:00",62,"F","Permanent Home",201207
201207,6,0,18582,399771,"D","07/06/2012 00:00:00",8,"F","Permanent Home",201207
201207,6,0,18583,399771,"D","07/06/2012 00:00:00",72,"M","Permanent Home",201207
201207,7,0,18584,399771,"D","07/07/2012 00:00:00",70,"M","Permanent Home",201207
201207,7,0,1006597,399771,"D","07/07/2012 00:00:00",72,"M","Permanent Home",201207
201207,8,0,18588,399771,"D","07/08/2012 00:00:00",71,"M","Permanent Home",201207
201207,8,0,18589,399771,"D","07/08/2012 00:00:00",65,"M","Permanent Home",201207
201207,8,0,18590,399771,"D","07/08/2012 00:00:00",72,"M","Permanent Home",201207
201207,7,0,18585,399771,"D","07/07/2012 00:00:00",43,"M","Permanent Structure",201207
201207,7,0,18586,399771,"D","07/07/2012 00:00:00",43,"M","Permanent Structure",201207
201207,10,0,1006599,399779,"D","07/10/2012 00:00:00",76,"M","Permanent Home",201207
201212,20,0,1007199,416829,"I","12/20/2012 00:00:00",26,"M","Vehicle/Towed Trailer",201212
201209,28,0,1006972,411970,"I","09/28/2012 00:00:00",34,"F","Outside/Open Areas",201209
201212,25,0,1007208,420322,"D","12/25/2012 00:00:00",53,"M","Mobile/Trailer Home",201212
201212,26,0,19954,425122,"I","12/26/2012 00:00:00",,"","Vehicle/Towed Trailer",201212
201212,19,0,1007290,436975,"D","12/19/2012 00:00:00",31,"M","In Water",201212
201212,26,0,1007211,426371,"D","12/26/2012 00:00:00",50,"F","Outside/Open Areas",201212
201212,7,0,1007215,426476,"D","12/07/2012 00:00:00",28,"M","Vehicle/Towed Trailer",201212
201212,25,0,1007214,426571,"D","12/25/2012 00:00:00",25,"M","Outside/Open Areas",201212
201212,21,0,1007218,427056,"I","12/21/2012 00:00:00",47,"M","Vehicle/Towed Trailer",201212
201212,24,0,1007225,427763,"D","12/24/2012 00:00:00",53,"M","Outside/Open Areas",201212
201210,29,0,19818,413123,"I","10/29/2012 00:00:00",,"F","Permanent Home",201210
201210,30,0,19845,415926,"I","10/30/2012 00:00:00",22,"M","Outside/Open Areas",201210
201210,30,0,19160,416845,"I","10/30/2012 00:00:00",86,"M","Permanent Home",201210
201210,30,0,19210,416946,"I","10/30/2012 00:00:00",61,"M","Permanent Home",201210
201210,29,0,19228,417004,"D","10/29/2012 00:00:00",61,"M","Outside/Open Areas",201210
201207,15,0,18267,383393,"D","07/15/2012 00:00:00",27,"M","Under Tree",201207
201207,6,0,18275,383636,"D","07/06/2012 00:00:00",56,"M","Permanent Home",201207
201207,8,0,18276,383636,"D","07/08/2012 00:00:00",88,"F","Permanent Home",201207
201207,13,0,18278,383852,"D","07/13/2012 00:00:00",61,"M","Outside/Open Areas",201207
201207,21,0,18339,389375,"D","07/21/2012 00:00:00",25,"M","In Water",201207
201207,21,0,18340,389375,"D","07/21/2012 00:00:00",49,"M","In Water",201207
201207,5,0,18348,389694,"D","07/05/2012 00:00:00",10,"F","In Water",201207
201207,5,0,18349,389694,"D","07/05/2012 00:00:00",50,"F","In Water",201207
201207,5,0,1006792,392836,"D","07/05/2012 00:00:00",64,"M","Permanent Home",201207
201207,3,0,18421,393064,"D","07/03/2012 00:00:00",66,"F","Mobile/Trailer Home",201207
201207,3,0,18422,393064,"D","07/03/2012 00:00:00",73,"M","Mobile/Trailer Home",201207
201207,7,0,18420,393064,"D","07/07/2012 00:00:00",51,"M","Outside/Open Areas",201207
201207,5,0,18612,397921,"D","07/05/2012 00:00:00",74,"M","Permanent Home",201207
201207,31,0,18560,398206,"D","07/31/2012 00:00:00",,"M","Permanent Home",201207
201207,31,0,18561,398206,"D","07/31/2012 00:00:00",,"F","Permanent Home",201207
201207,21,0,18572,399640,"D","07/21/2012 00:00:00",17,"M","In Water",201207
201207,7,0,18574,399759,"D","07/07/2012 00:00:00",64,"M","Mobile/Trailer Home",201207
201207,6,0,1006598,399764,"D","07/06/2012 00:00:00",72,"F","Permanent Home",201207
201207,7,0,18591,399764,"D","07/07/2012 00:00:00",93,"F","Permanent Structure",201207
201207,30,0,1006704,404755,"D","07/30/2012 00:00:00",12,"F","In Water",201207
201207,2,0,1006882,405016,"D","07/02/2012 00:00:00",85,"F","Permanent Home",201207
201210,29,0,1007246,420534,"D","10/29/2012 00:00:00",2,"M","Outside/Open Areas",201210
201210,29,0,1007254,420534,"D","10/29/2012 00:00:00",20,"M","Permanent Home",201210
201211,12,0,1007134,416969,"I","11/12/2012 00:00:00",40,"F","Vehicle/Towed Trailer",201211
201211,30,0,1007137,419271,"D","11/30/2012 00:00:00",47,"M","In Water",201211
201211,3,0,1007141,420015,"D","11/03/2012 00:00:00",30,"M","In Water",201211
201211,30,0,1007142,420067,"I","11/30/2012 00:00:00",,"F","Permanent Structure",201211
201211,27,0,1007143,420183,"I","11/27/2012 00:00:00",,"","Vehicle/Towed Trailer",201211
201211,27,0,1007144,420183,"I","11/27/2012 00:00:00",,"","Vehicle/Towed Trailer",201211
201211,27,0,1007145,420183,"I","11/27/2012 00:00:00",,"","Vehicle/Towed Trailer",201211
201211,19,0,19375,420748,"D","11/19/2012 00:00:00",,"M","Under Tree",201211
201211,28,0,19409,421278,"I","11/28/2012 00:00:00",,"","Vehicle/Towed Trailer",201211
201211,9,0,1007182,421638,"D","11/09/2012 00:00:00",19,"F","Vehicle/Towed Trailer",201211
201211,9,0,1007183,421638,"D","11/09/2012 00:00:00",21,"F","Vehicle/Towed Trailer",201211
201211,22,0,19510,421669,"D","11/22/2012 00:00:00",54,"F","Boating",201211
201211,22,0,1007168,421680,"I","11/22/2012 00:00:00",64,"M","Vehicle/Towed Trailer",201211
201211,22,0,1007169,421680,"I","11/22/2012 00:00:00",60,"F","Vehicle/Towed Trailer",201211
201211,12,0,19584,422972,"I","11/12/2012 00:00:00",42,"M","Other",201211
201204,3,0,17582,364302,"D","04/03/2012 00:00:00",38,"M","Under Tree",201204
201204,15,0,17590,365560,"D","04/15/2012 00:00:00",25,"M","Boating",201204
201204,16,0,17597,365945,"D","04/16/2012 00:00:00",69,"F","Vehicle/Towed Trailer",201204
201204,11,0,18222,367330,"D","04/11/2012 00:00:00",54,"M","Under Tree",201204
201204,11,0,18223,367330,"D","04/11/2012 00:00:00",33,"M","Under Tree",201204
201204,1,0,17751,368893,"D","04/01/2012 00:00:00",27,"M","In Water",201204
